product_id,product_name,category,brand,price,cost,stock_quantity,weight_kg,rating,review_count,launch_date,is_bestseller,supplier_country
PROD_00441,Re-engineered multimedia time-frame,Automotive,BrandB,683.36,546.28,720,1.76,1.9,4453,2022-12-30,False,South Korea
PROD_00442,Triple-buffered fault-tolerant complexity,Clothing,BrandB,46.99,33.84,937,0.96,4.2,3031,2024-11-22,True,China
PROD_00443,Focused incremental synergy,Automotive,BrandE,449.69,327.49,305,2.3,4.0,981,2025-04-04,False,Japan
PROD_00444,Self-enabling actuating groupware,Home & Garden,BrandC,489.92,366.1,425,7.98,4.3,3866,2024-07-03,True,Germany
PROD_00445,Universal encompassing utilization,Clothing,BrandB,238.44,153.13,294,1.2,2.1,1424,2023-03-22,False,Japan
PROD_00446,Pre-emptive well-modulated projection,Books,BrandA,46.02,30.17,994,5.89,2.7,2804,2022-11-25,False,Germany
PROD_00447,Networked empowering encryption,Books,BrandC,41.33,31.85,237,9.27,3.0,1756,2024-12-13,False,Japan
PROD_00448,Right-sized neutral software,Clothing,Generic,187.41,144.08,325,1.21,3.3,3074,2023-09-08,False,China
PROD_00449,Pre-emptive multimedia analyzer,Electronics,BrandE,1814.1,1176.86,389,3.76,1.6,4891,2024-08-21,False,Japan
PROD_00450,Open-source 6thgeneration alliance,Beauty,BrandD,80.77,51.58,119,0.75,3.7,4215,2022-07-09,False,South Korea
PROD_00451,Realigned encompassing open system,Books,BrandD,12.93,7.77,928,3.67,1.5,1175,2022-09-21,False,China
PROD_00452,Proactive mobile protocol,Clothing,BrandE,25.03,17.19,764,0.46,3.3,2243,2025-04-03,False,South Korea
PROD_00453,Monitored 24/7 structure,Clothing,BrandE,187.24,121.9,829,0.87,3.4,2776,2025-05-23,False,Japan
PROD_00454,Ameliorated fresh-thinking policy,Electronics,BrandC,109.75,76.81,613,3.87,3.4,3276,2023-08-24,False,Germany
PROD_00455,Realigned interactive Graphical User Interface,Electronics,BrandC,1419.04,1080.81,70,3.36,4.9,1521,2025-04-25,True,Japan
PROD_00456,Profit-focused context-sensitive service-desk,Books,BrandE,11.67,7.94,105,9.15,2.1,545,2023-07-03,False,Germany
PROD_00457,Open-source multimedia solution,Electronics,BrandD,170.35,108.06,484,0.77,1.0,4450,2022-10-18,False,Japan
PROD_00458,Face-to-face well-modulated array,Electronics,BrandD,1904.83,1446.2,456,4.88,4.0,1339,2023-11-04,False,China
PROD_00459,Open-architected transitional neural-net,Automotive,BrandA,454.26,302.63,542,0.35,2.7,1248,2022-07-06,False,Germany
PROD_00460,Persistent dedicated info-mediaries,Clothing,BrandE,284.12,173.19,297,0.33,2.3,3392,2023-04-25,False,South Korea
PROD_00461,Visionary eco-centric circuit,Automotive,BrandA,1060.43,834.04,800,8.86,1.6,426,2023-02-07,False,South Korea
PROD_00462,Public-key composite superstructure,Home & Garden,Generic,158.19,108.53,380,1.26,3.4,2433,2025-04-11,False,USA
PROD_00463,Pre-emptive leadingedge extranet,Books,BrandB,25.98,20.06,826,8.77,4.8,1616,2023-02-26,True,South Korea
PROD_00464,Cross-platform cohesive paradigm,Beauty,BrandC,102.92,66.47,231,1.14,2.1,3345,2022-10-18,False,Germany
PROD_00465,Expanded local solution,Electronics,BrandA,1939.66,1337.27,327,0.88,1.8,4534,2024-08-16,False,Germany
PROD_00466,Enhanced scalable encoding,Clothing,BrandC,177.23,128.18,968,1.92,2.5,1055,2024-09-21,False,Germany
PROD_00467,Object-based tertiary matrices,Books,Generic,42.29,30.09,56,2.17,4.1,4491,2025-01-23,True,South Korea
PROD_00468,Monitored tangible service-desk,Books,Generic,20.84,16.63,342,5.4,3.7,1874,2024-12-04,False,Germany
PROD_00469,Configurable secondary Graphic Interface,Automotive,BrandA,1188.25,861.53,916,9.2,3.7,2031,2024-09-20,False,Japan
PROD_00470,Face-to-face mobile matrix,Electronics,BrandA,1564.35,973.36,127,0.45,4.3,3801,2023-05-08,True,Japan
PROD_00471,Organized analyzing project,Beauty,BrandA,195.27,118.28,166,6.7,1.6,2669,2022-09-09,False,Germany
PROD_00472,Future-proofed zero administration protocol,Sports,BrandC,690.25,500.37,174,8.38,1.8,2320,2024-01-02,False,China
PROD_00473,Innovative multi-tasking moratorium,Sports,BrandE,267.56,205.72,701,0.24,2.3,4629,2022-09-28,False,South Korea
PROD_00474,Extended dedicated Graphic Interface,Electronics,BrandD,1444.82,1019.12,523,1.59,1.7,2884,2025-05-03,False,China
PROD_00475,Universal discrete artificial intelligence,Automotive,BrandA,836.12,569.08,896,5.26,2.3,1893,2024-01-03,False,USA
PROD_00476,Networked dynamic capability,Clothing,BrandD,13.39,9.22,731,1.56,2.0,3429,2023-01-11,False,South Korea
PROD_00477,Focused holistic encryption,Automotive,BrandE,353.45,259.59,498,9.63,1.0,3064,2025-01-13,False,China
PROD_00478,Seamless client-driven throughput,Clothing,BrandA,191.35,131.76,666,1.48,1.9,161,2022-10-23,False,South Korea
PROD_00479,Future-proofed directional projection,Automotive,Generic,1299.69,872.03,649,6.83,2.3,1319,2023-04-07,False,Germany
PROD_00480,Centralized discrete contingency,Clothing,Generic,241.3,178.98,811,1.62,2.6,2103,2022-11-13,False,USA
PROD_00481,Phased empowering customer loyalty,Automotive,BrandD,1483.91,902.5,53,8.34,1.2,1815,2025-01-12,False,China
PROD_00482,Mandatory analyzing Graphic Interface,Books,Generic,32.69,24.29,132,9.82,1.7,1333,2023-09-29,False,Japan
PROD_00483,Right-sized asymmetric projection,Clothing,BrandA,149.75,110.51,750,0.18,3.1,1793,2024-09-24,False,China
PROD_00484,Operative actuating array,Books,BrandC,16.64,13.03,817,6.1,1.6,2479,2024-06-07,False,USA
PROD_00485,Versatile interactive customer loyalty,Clothing,BrandC,87.94,65.82,980,1.8,1.4,2408,2024-12-30,False,USA
PROD_00486,Implemented motivating framework,Books,BrandE,11.58,7.32,165,3.01,3.7,1198,2024-12-23,False,USA
PROD_00487,Quality-focused coherent throughput,Books,BrandA,20.48,14.58,968,8.95,1.6,71,2024-01-19,False,Japan
PROD_00488,Proactive bifurcated software,Home & Garden,Generic,281.03,197.72,305,7.98,1.1,3813,2023-09-04,False,South Korea
PROD_00489,Future-proofed local migration,Clothing,BrandA,175.96,137.68,35,0.15,4.2,2610,2023-10-12,True,USA
PROD_00490,User-centric disintermediate help-desk,Home & Garden,BrandD,318.28,243.95,205,6.58,1.2,1386,2022-08-19,False,Germany
PROD_00491,Sharable mobile productivity,Home & Garden,BrandA,451.25,338.24,576,6.38,4.3,4276,2024-05-14,True,Japan
PROD_00492,Future-proofed bandwidth-monitored solution,Automotive,BrandE,97.56,70.51,878,3.91,2.9,4596,2025-04-23,False,Japan
PROD_00493,Right-sized even-keeled ability,Home & Garden,BrandB,395.73,238.96,701,3.59,2.6,3563,2024-09-11,False,Japan
PROD_00494,Multi-lateral solution-oriented customer loyalty,Electronics,Generic,418.94,328.33,877,3.42,3.1,2790,2023-04-07,False,China
PROD_00495,Optimized 5thgeneration open system,Books,BrandA,44.01,32.38,429,3.44,4.8,3039,2025-06-08,True,USA
PROD_00496,Enhanced bottom-line interface,Beauty,BrandE,52.46,37.76,304,9.2,3.0,668,2022-08-19,False,USA
PROD_00497,Adaptive content-based model,Books,BrandD,34.25,24.93,312,8.43,1.5,3413,2024-06-04,False,Japan
PROD_00498,Enterprise-wide heuristic pricing structure,Clothing,BrandE,216.81,143.19,409,1.62,3.5,4333,2023-12-28,False,China
PROD_00499,Open-architected background budgetary management,Automotive,BrandB,783.31,523.94,2,5.71,1.7,2153,2022-12-11,False,Japan
PROD_00500,Open-source web-enabled parallelism,Beauty,BrandC,121.22,90.73,138,4.57,1.4,2007,2023-10-21,False,USA
PROD_00501,Secured asymmetric complexity,Beauty,BrandE,142.79,89.31,348,4.47,2.6,4302,2025-06-03,False,Germany
PROD_00502,Upgradable analyzing definition,Clothing,BrandD,170.25,131.44,26,1.45,5.0,4278,2024-07-08,True,South Korea
PROD_00503,Grass-roots tertiary alliance,Automotive,BrandE,91.09,56.69,830,2.97,4.1,4075,2024-07-02,True,Germany
PROD_00504,Enterprise-wide bifurcated Graphic Interface,Beauty,Generic,136.78,91.96,640,9.27,1.1,2879,2025-01-05,False,China
PROD_00505,Switchable solution-oriented time-frame,Books,BrandC,23.78,17.93,2,6.85,1.6,722,2025-05-15,False,Japan
PROD_00506,Enhanced motivating definition,Beauty,BrandE,35.93,21.85,885,2.0,4.1,4940,2022-07-14,True,South Korea
PROD_00507,Distributed neutral knowledgebase,Books,Generic,7.06,5.39,152,5.45,3.5,4779,2022-11-24,False,USA
PROD_00508,Public-key stable help-desk,Books,BrandC,38.85,29.26,424,8.17,3.7,2543,2024-04-18,False,Germany
PROD_00509,Networked mission-critical superstructure,Beauty,BrandC,139.58,95.38,13,9.24,3.8,3488,2022-12-19,False,Japan
PROD_00510,Innovative local strategy,Electronics,BrandC,1492.85,959.11,66,3.76,3.1,19,2023-07-15,False,USA
PROD_00511,Open-architected secondary challenge,Home & Garden,BrandD,43.13,30.86,77,7.04,4.2,1784,2025-02-05,True,Japan
PROD_00512,Proactive national customer loyalty,Electronics,BrandA,266.46,211.34,230,3.36,3.6,989,2024-05-05,False,Germany
PROD_00513,Cloned bandwidth-monitored initiative,Sports,Generic,780.39,591.05,59,8.95,3.3,148,2024-08-02,False,China
PROD_00514,Future-proofed bottom-line encryption,Beauty,BrandE,66.79,44.46,974,9.96,4.0,1358,2023-01-29,False,Germany
PROD_00515,Reactive local groupware,Automotive,BrandD,160.47,107.26,635,8.73,1.3,4340,2023-04-08,False,Japan
PROD_00516,Configurable homogeneous project,Clothing,Generic,57.96,45.06,642,1.41,4.1,3495,2024-07-24,True,China
PROD_00517,Distributed content-based Graphic Interface,Beauty,BrandD,25.11,16.44,903,6.71,3.2,3484,2024-12-04,False,South Korea
PROD_00518,Integrated non-volatile project,Beauty,Generic,174.97,136.16,437,5.04,5.0,1807,2023-01-01,True,Germany
PROD_00519,Function-based fresh-thinking structure,Home & Garden,Generic,237.61,177.79,631,3.84,1.3,4885,2023-04-19,False,South Korea
PROD_00520,Open-source hybrid emulation,Home & Garden,BrandE,223.24,162.55,703,0.78,5.0,3612,2023-02-13,True,China
PROD_00521,Customizable homogeneous data-warehouse,Beauty,BrandA,102.66,71.81,806,6.9,2.1,3359,2023-06-18,False,USA
PROD_00522,Progressive grid-enabled hierarchy,Clothing,BrandD,217.71,162.12,880,0.39,4.7,4244,2025-01-11,True,USA
PROD_00523,Upgradable foreground firmware,Clothing,BrandD,37.64,25.94,989,0.51,3.0,3606,2025-01-28,False,Germany
PROD_00524,Multi-channeled bandwidth-monitored Internet solution,Home & Garden,BrandD,405.93,257.4,0,4.98,4.3,1000,2024-04-26,True,Germany
PROD_00525,Seamless regional migration,Clothing,BrandE,30.23,20.15,535,1.31,4.1,1998,2024-12-08,True,Japan
PROD_00526,Automated encompassing portal,Books,Generic,45.24,36.04,833,7.9,3.6,833,2023-07-15,False,USA
PROD_00527,Streamlined multi-state structure,Automotive,Generic,964.39,766.02,255,5.27,3.1,3826,2024-04-24,False,USA
PROD_00528,Reduced bottom-line collaboration,Sports,BrandD,613.4,404.42,164,9.46,2.7,2944,2024-06-30,False,South Korea
PROD_00529,Decentralized attitude-oriented hardware,Beauty,Generic,92.39,59.29,351,8.97,4.1,3988,2023-05-03,True,Germany
PROD_00530,Devolved system-worthy moratorium,Books,BrandB,33.36,23.33,792,3.32,2.5,2404,2024-05-02,False,Japan
PROD_00531,Progressive interactive hierarchy,Automotive,BrandB,912.29,588.78,577,5.17,1.2,2346,2024-08-16,False,Germany
PROD_00532,Virtual explicit array,Clothing,Generic,219.14,138.28,709,1.94,2.9,3612,2024-02-15,False,Germany
PROD_00533,Exclusive system-worthy archive,Sports,BrandA,639.8,406.1,676,0.75,4.2,4256,2025-03-05,True,South Korea
PROD_00534,Advanced non-volatile structure,Automotive,BrandA,1356.45,895.04,339,4.18,4.1,3281,2023-01-31,True,Japan
PROD_00535,Integrated mobile algorithm,Beauty,BrandB,44.56,30.59,663,8.97,4.3,4438,2024-10-01,True,Japan
PROD_00536,Multi-tiered responsive protocol,Home & Garden,BrandA,286.07,172.91,808,2.11,2.0,2249,2024-11-08,False,China
PROD_00537,Programmable national groupware,Sports,BrandA,447.39,299.1,442,7.12,2.1,384,2025-05-18,False,Japan
PROD_00538,Distributed national ability,Sports,Generic,364.17,243.89,472,4.08,4.0,4739,2023-08-07,False,Japan
PROD_00539,Ameliorated mission-critical encoding,Electronics,BrandE,935.12,716.85,219,2.04,4.6,1697,2023-07-31,True,China
PROD_00540,Front-line uniform moderator,Beauty,Generic,150.17,96.41,106,2.1,4.3,592,2023-01-30,True,Germany
PROD_00541,Monitored logistical structure,Beauty,BrandB,95.14,73.16,684,2.25,4.7,968,2023-08-30,True,South Korea
PROD_00542,Programmable uniform hierarchy,Clothing,BrandC,164.77,100.31,872,0.92,3.3,76,2022-12-30,False,USA
PROD_00543,Enterprise-wide responsive info-mediaries,Automotive,Generic,1333.03,935.6,880,9.36,2.7,1540,2024-11-17,False,Germany
PROD_00544,Cross-platform static capacity,Clothing,BrandD,132.91,105.67,13,0.8,4.0,3459,2023-12-05,False,USA
PROD_00545,Compatible coherent paradigm,Clothing,BrandD,80.35,63.01,679,0.61,3.6,3258,2024-01-08,False,USA
PROD_00546,Optimized holistic definition,Sports,Generic,543.08,404.16,142,9.76,1.5,4809,2023-03-29,False,USA
PROD_00547,Cross-group zero tolerance attitude,Home & Garden,BrandB,420.43,323.52,546,0.25,3.1,600,2023-06-17,False,Japan
PROD_00548,Implemented zero tolerance flexibility,Home & Garden,Generic,331.95,227.65,395,5.93,3.3,2785,2022-08-28,False,China
PROD_00549,Triple-buffered local product,Books,BrandD,25.66,18.59,782,0.26,5.0,2543,2023-04-11,True,Germany
PROD_00550,Assimilated empowering moderator,Home & Garden,BrandA,91.2,71.69,267,2.9,2.3,1190,2023-02-03,False,Japan
PROD_00551,User-friendly human-resource info-mediaries,Clothing,BrandE,51.88,38.33,38,0.78,3.5,1730,2022-10-11,False,South Korea
PROD_00552,Future-proofed 24hour framework,Automotive,BrandA,215.96,167.91,60,8.4,4.2,3269,2024-07-14,True,USA
PROD_00553,Polarized incremental complexity,Sports,Generic,275.16,189.8,600,0.6,1.4,4845,2024-06-27,False,South Korea
PROD_00554,Synergized background emulation,Electronics,BrandD,610.67,416.04,172,4.64,1.4,658,2024-08-31,False,Japan
PROD_00555,Ameliorated impactful service-desk,Automotive,BrandB,334.2,219.43,416,5.26,3.7,1269,2025-02-09,False,USA
PROD_00556,User-centric homogeneous definition,Clothing,Generic,241.49,187.44,481,0.13,3.2,2555,2023-05-31,False,South Korea
PROD_00557,Multi-tiered clear-thinking hub,Automotive,Generic,84.47,52.07,831,3.55,2.4,1626,2024-02-09,False,China
PROD_00558,Versatile intermediate synergy,Automotive,BrandA,1194.18,928.74,30,9.43,2.1,2672,2023-04-29,False,Germany
PROD_00559,Reduced real-time approach,Automotive,BrandA,262.68,166.42,287,7.27,3.5,953,2024-02-24,False,China
PROD_00560,Virtual reciprocal concept,Home & Garden,BrandE,443.3,278.13,283,5.25,1.7,4879,2024-02-19,False,China
PROD_00561,Secured mobile model,Home & Garden,BrandE,292.57,231.34,295,4.43,4.5,4354,2023-10-18,True,Germany
PROD_00562,Programmable uniform complexity,Electronics,Generic,1534.11,1032.65,271,1.46,2.7,4453,2024-02-19,False,USA
PROD_00563,Function-based didactic moderator,Home & Garden,BrandA,135.78,84.57,550,2.03,4.5,1238,2022-08-04,True,South Korea
PROD_00564,Profit-focused zero administration strategy,Beauty,BrandE,79.76,51.14,167,7.63,4.6,359,2024-07-08,True,China
PROD_00565,Streamlined maximized knowledgebase,Clothing,BrandD,72.6,45.96,536,1.76,2.5,3754,2023-08-28,False,Japan
PROD_00566,Ameliorated contextually-based open architecture,Home & Garden,BrandE,392.12,257.78,527,9.28,3.4,3968,2022-10-06,False,Japan
PROD_00567,Extended systematic toolset,Automotive,BrandB,1381.64,1065.75,690,4.89,4.7,282,2024-07-31,True,USA
PROD_00568,Centralized coherent approach,Electronics,BrandE,1989.46,1541.0,563,3.58,4.4,3652,2022-08-16,True,Germany
PROD_00569,Inverse multi-tasking focus group,Automotive,BrandB,1293.84,790.7,793,6.84,2.9,4415,2025-02-26,False,China
PROD_00570,User-centric non-volatile analyzer,Sports,BrandB,550.1,424.29,631,3.63,2.5,1370,2024-05-07,False,Germany
PROD_00571,Public-key coherent hierarchy,Automotive,BrandD,275.02,219.87,276,0.74,2.9,4021,2023-06-10,False,Japan
PROD_00572,Upgradable local pricing structure,Clothing,BrandC,265.09,207.29,430,1.83,1.1,4240,2023-02-05,False,China
PROD_00573,Self-enabling real-time service-desk,Home & Garden,BrandD,41.06,31.85,251,1.86,3.0,1730,2025-01-29,False,Germany
PROD_00574,Quality-focused logistical workforce,Clothing,BrandD,138.19,96.04,236,1.51,1.9,1944,2024-09-08,False,South Korea
PROD_00575,Open-architected incremental support,Electronics,BrandA,469.85,341.72,938,0.61,1.5,421,2022-12-22,False,South Korea
PROD_00576,Grass-roots radical focus group,Beauty,Generic,136.23,101.02,30,3.18,2.7,328,2023-08-03,False,Germany
PROD_00577,Sharable impactful service-desk,Automotive,BrandE,139.21,101.31,769,0.83,3.1,507,2024-05-31,False,Germany
PROD_00578,User-friendly empowering open architecture,Beauty,BrandC,140.7,99.32,321,0.93,4.1,4890,2023-01-04,True,USA
PROD_00579,Digitized composite success,Electronics,BrandE,1989.07,1462.78,676,3.37,2.4,3024,2023-12-06,False,Japan
PROD_00580,Synergistic 24/7 attitude,Beauty,Generic,110.99,68.05,804,4.63,2.1,2170,2023-06-15,False,Germany
PROD_00581,Function-based static algorithm,Electronics,Generic,1493.62,1155.75,454,0.71,1.8,3959,2022-10-30,False,Germany
PROD_00582,Synchronized mission-critical alliance,Home & Garden,BrandD,162.89,116.53,602,9.98,3.2,887,2024-12-15,False,Germany
PROD_00583,Stand-alone incremental circuit,Books,BrandB,40.25,25.42,860,4.06,2.9,2322,2025-02-08,False,Japan
PROD_00584,Future-proofed neutral focus group,Books,BrandC,43.86,34.82,626,7.1,1.7,1887,2024-03-31,False,South Korea
PROD_00585,Reactive even-keeled installation,Automotive,BrandD,47.56,37.55,848,0.79,2.9,17,2024-02-16,False,USA
PROD_00586,Customizable background archive,Clothing,BrandE,42.31,28.24,709,0.41,3.3,1257,2025-03-12,False,USA
PROD_00587,Persistent scalable standardization,Books,Generic,46.45,36.23,132,7.93,2.6,2362,2024-03-10,False,China
PROD_00588,Expanded 4thgeneration alliance,Sports,Generic,328.39,247.53,453,2.29,3.2,4277,2024-12-01,False,Japan
PROD_00589,Synchronized scalable protocol,Home & Garden,Generic,40.39,24.93,670,8.77,2.7,3032,2024-01-17,False,Germany
PROD_00590,Intuitive context-sensitive data-warehouse,Books,Generic,9.31,6.31,816,4.12,4.2,4470,2022-08-20,True,Japan
PROD_00591,Inverse system-worthy open system,Home & Garden,BrandC,341.37,262.96,406,3.05,2.8,242,2025-07-04,False,Japan
PROD_00592,Multi-layered tertiary algorithm,Sports,BrandA,436.38,307.93,155,8.09,2.1,4626,2022-11-04,False,Germany
PROD_00593,Right-sized logistical challenge,Clothing,BrandB,256.39,192.39,844,1.6,4.7,3801,2025-04-17,True,South Korea
PROD_00594,Face-to-face scalable interface,Automotive,Generic,1337.2,867.33,566,2.96,2.1,1380,2024-12-27,False,China
PROD_00595,Pre-emptive 4thgeneration archive,Sports,BrandC,578.87,381.62,563,1.25,2.5,142,2023-09-04,False,Japan
PROD_00596,Total 3rdgeneration alliance,Electronics,BrandB,1903.08,1275.1,400,3.75,2.8,1980,2025-05-01,False,USA
PROD_00597,Re-contextualized holistic ability,Electronics,Generic,139.7,90.77,606,0.4,3.6,811,2025-04-24,False,USA
PROD_00598,Function-based value-added policy,Clothing,BrandE,123.46,92.18,899,1.56,2.5,3429,2024-11-23,False,Japan
PROD_00599,Automated dedicated encoding,Sports,BrandD,68.53,44.42,611,2.36,3.2,4296,2023-05-12,False,China
PROD_00600,Organized content-based model,Clothing,Generic,185.66,141.74,696,1.2,3.1,693,2024-05-20,False,South Korea
PROD_00601,Versatile non-volatile analyzer,Books,BrandC,20.81,14.2,411,2.0,4.9,1205,2023-03-10,True,Japan
PROD_00602,Down-sized incremental implementation,Clothing,BrandC,152.73,117.43,408,0.54,3.0,173,2024-08-17,False,USA
PROD_00603,Advanced demand-driven open architecture,Automotive,Generic,463.3,359.51,87,8.81,3.0,3575,2023-10-12,False,Germany
PROD_00604,Vision-oriented even-keeled function,Sports,BrandB,457.25,278.13,456,1.8,1.1,128,2024-06-17,False,Japan
PROD_00605,Diverse scalable monitoring,Electronics,Generic,534.49,384.17,277,4.95,3.4,3864,2023-04-06,False,China
PROD_00606,Synergized directional system engine,Automotive,BrandB,426.41,258.3,542,8.92,3.7,3720,2023-02-02,False,China
PROD_00607,Cloned local frame,Electronics,BrandA,1165.03,748.7,324,3.73,2.4,1025,2024-09-25,False,USA
PROD_00608,Assimilated tangible throughput,Automotive,BrandB,1160.95,703.57,967,1.16,3.4,4666,2023-03-19,False,Japan
PROD_00609,Seamless optimal instruction set,Beauty,BrandB,185.42,125.59,874,7.08,2.3,1609,2023-12-04,False,Japan
PROD_00610,Pre-emptive 6thgeneration functionalities,Home & Garden,Generic,239.83,167.54,869,9.24,2.0,2981,2024-07-12,False,Germany
PROD_00611,Up-sized encompassing workforce,Electronics,BrandA,1891.99,1280.97,36,2.79,3.7,3249,2025-02-09,False,South Korea
PROD_00612,Customer-focused fault-tolerant time-frame,Electronics,BrandA,514.54,405.79,698,4.59,4.5,3862,2022-09-17,True,USA
PROD_00613,Cross-group cohesive core,Beauty,Generic,190.96,144.19,105,5.8,4.3,1932,2024-08-10,True,Japan
PROD_00614,Up-sized didactic middleware,Books,BrandC,12.34,9.43,393,9.97,2.0,161,2023-07-30,False,Japan
PROD_00615,Synergized upward-trending circuit,Automotive,BrandB,1238.81,881.69,733,6.14,2.4,4926,2023-05-24,False,South Korea
PROD_00616,Ameliorated coherent software,Electronics,BrandD,382.62,279.73,153,3.42,2.7,4831,2024-03-26,False,China
PROD_00617,Enterprise-wide attitude-oriented monitoring,Automotive,BrandE,107.33,85.23,843,6.92,3.1,1839,2024-03-17,False,USA
PROD_00618,Integrated coherent knowledge user,Sports,Generic,171.21,136.57,429,7.33,3.2,867,2023-06-30,False,China
PROD_00619,Proactive maximized pricing structure,Automotive,BrandA,85.78,51.6,324,3.72,4.3,1290,2023-05-05,True,Germany
PROD_00620,Multi-channeled bandwidth-monitored circuit,Sports,BrandA,513.45,374.25,875,4.29,3.1,4181,2022-07-17,False,China
PROD_00621,Object-based non-volatile benchmark,Beauty,BrandB,161.73,114.4,424,8.83,2.5,3193,2024-11-08,False,South Korea
PROD_00622,Persistent cohesive ability,Automotive,BrandB,768.62,532.43,11,2.14,4.8,4379,2024-05-31,True,USA
PROD_00623,Self-enabling disintermediate complexity,Automotive,BrandB,1351.16,951.26,804,7.29,1.5,4996,2022-11-06,False,USA
PROD_00624,Multi-layered logistical core,Electronics,BrandD,1310.39,1013.2,63,1.38,4.4,50,2022-11-08,False,China
PROD_00625,Public-key empowering orchestration,Electronics,BrandD,190.72,122.84,564,4.99,4.2,3697,2025-01-25,True,USA
PROD_00626,Compatible optimal array,Automotive,BrandA,951.9,686.33,540,3.47,1.8,2501,2022-08-19,False,South Korea
PROD_00627,Multi-lateral fault-tolerant instruction set,Sports,BrandB,49.79,35.54,455,5.63,1.6,1013,2023-06-09,False,Germany
PROD_00628,Operative 5thgeneration strategy,Beauty,BrandA,10.55,8.15,898,2.09,2.3,2496,2024-10-05,False,Japan
PROD_00629,De-engineered interactive installation,Sports,Generic,145.57,109.24,965,6.9,4.9,443,2022-12-03,True,USA
PROD_00630,Public-key contextually-based leverage,Sports,BrandA,661.05,413.66,241,0.75,4.4,1506,2024-12-10,True,Japan
PROD_00631,Progressive bifurcated functionalities,Clothing,BrandE,129.06,83.84,722,0.14,4.6,2464,2022-12-22,True,China
PROD_00632,Reverse-engineered bandwidth-monitored structure,Home & Garden,BrandA,49.2,37.82,23,4.89,4.6,3913,2025-06-26,True,USA
PROD_00633,Distributed holistic encoding,Clothing,Generic,187.7,120.26,293,0.59,1.8,733,2024-06-01,False,South Korea
PROD_00634,Versatile homogeneous frame,Home & Garden,BrandC,75.26,51.18,812,4.82,3.0,3614,2024-05-01,False,South Korea
PROD_00635,Enterprise-wide transitional forecast,Electronics,BrandB,1104.15,716.41,453,2.7,4.2,2062,2023-11-03,True,Japan
PROD_00636,Virtual methodical adapter,Clothing,BrandE,153.9,93.43,661,1.41,3.8,4467,2023-02-27,False,USA
PROD_00637,Monitored neutral orchestration,Automotive,BrandE,363.86,222.13,772,9.75,4.0,4631,2022-07-15,False,South Korea
PROD_00638,Advanced secondary orchestration,Automotive,BrandE,325.58,200.35,211,2.83,4.0,176,2022-09-20,False,China
PROD_00639,User-friendly foreground conglomeration,Automotive,BrandD,453.69,286.68,880,6.48,2.6,758,2024-04-11,False,China
PROD_00640,Inverse dedicated standardization,Sports,BrandD,656.22,393.91,552,1.79,4.5,1818,2022-12-24,True,South Korea
PROD_00641,Total object-oriented extranet,Home & Garden,BrandA,324.61,250.67,685,4.55,3.6,4235,2025-06-21,False,Japan
PROD_00642,Open-source heuristic help-desk,Automotive,Generic,427.71,326.73,233,5.68,3.9,3795,2025-07-03,False,China
PROD_00643,Phased explicit product,Automotive,BrandD,1190.55,724.74,381,8.61,3.8,4717,2023-08-11,False,USA
PROD_00644,Persistent fresh-thinking standardization,Beauty,BrandC,191.9,138.93,190,6.64,4.9,1606,2023-06-11,True,China
PROD_00645,Adaptive neutral collaboration,Sports,Generic,128.36,90.43,185,7.75,1.1,2936,2024-08-14,False,Germany
PROD_00646,Persistent user-facing workforce,Automotive,BrandD,299.4,188.9,973,0.5,2.0,151,2025-04-22,False,China
PROD_00647,Robust uniform superstructure,Automotive,BrandD,84.08,65.3,589,2.29,2.0,3205,2022-12-06,False,South Korea
PROD_00648,Decentralized multi-state middleware,Electronics,BrandC,1131.71,851.29,868,3.38,4.1,2557,2024-11-06,True,Japan
PROD_00649,Enhanced object-oriented parallelism,Home & Garden,BrandB,216.56,144.78,856,8.91,1.3,2232,2022-09-17,False,South Korea
PROD_00650,Mandatory neutral artificial intelligence,Books,BrandE,49.84,36.58,909,2.13,3.4,2059,2025-01-30,False,Japan
PROD_00651,Implemented human-resource matrix,Clothing,BrandD,148.34,97.45,655,1.71,4.8,2264,2024-08-20,True,Germany
PROD_00652,Fundamental composite extranet,Automotive,BrandC,184.62,129.75,33,7.14,2.0,1117,2023-02-10,False,Japan
PROD_00653,Ergonomic bi-directional complexity,Electronics,BrandA,1919.75,1277.07,441,0.81,4.3,1786,2022-11-07,True,Japan
PROD_00654,Diverse grid-enabled strategy,Beauty,BrandA,10.86,6.69,558,4.23,1.2,3378,2024-05-20,False,Germany
PROD_00655,Visionary 24/7 approach,Electronics,BrandA,1665.09,1056.81,497,1.19,2.6,4900,2022-10-24,False,Germany
PROD_00656,Self-enabling 24hour collaboration,Automotive,BrandE,588.6,404.11,237,2.84,1.9,984,2024-10-16,False,USA
PROD_00657,Multi-tiered executive circuit,Beauty,BrandE,80.53,51.27,509,8.92,4.9,2511,2024-04-20,True,USA
PROD_00658,Reduced static policy,Books,BrandA,14.08,11.16,25,2.5,2.4,1436,2025-04-03,False,China
PROD_00659,Balanced modular customer loyalty,Beauty,Generic,190.23,144.58,644,1.08,4.9,484,2023-05-29,True,USA
PROD_00660,Phased tertiary moratorium,Automotive,BrandA,366.82,287.79,348,8.3,2.5,718,2024-06-11,False,Japan
